position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
140,4750.5779,6326.253,1659.2333,37950.0,90,decode
141,4757.2745,6271.1889,1641.3333,38710.9998,90,decode
142,4763.0724,6273.0039,1540.8,38876.0,90,decode
143,4764.4379,6269.2061,1528.9333,38206.0001,90,decode
144,4784.2031,6368.172,1552.7,38119.0,90,decode
145,4763.169,6376.9579,1542.3333,39131.9999,90,decode
146,4780.8438,6298.933,1516.1,38849.0001,90,decode
147,4814.4082,6418.3485,1642.4667,38706.0,90,decode
148,4780.2596,6379.4766,1660.0667,38926.0001,90,decode
149,4767.0313,6192.2646,1587.7667,38367.0,90,decode
150,4847.0474,6537.396,1612.9667,38691.9999,90,decode
151,4852.5755,6709.8544,1636.0,45843.0001,90,decode
152,4815.4606,6519.5732,1567.3333,38141.0002,90,decode
153,4773.7919,6372.0596,1592.9,39857.0,90,decode
154,4756.0488,6291.1698,1620.4333,38742.0001,90,decode
155,4873.1323,6666.9699,1562.6333,38174.0003,90,decode
156,4849.2876,6710.9044,1567.6333,39797.9996,90,decode
157,4757.9822,6250.1259,1624.3667,38890.9999,90,decode
158,4820.9562,6500.5713,1588.5667,38594.0001,90,decode
159,4788.8766,6544.2824,1634.0667,38605.0,90,decode
160,4819.9564,6404.0449,1589.0333,38635.9998,90,decode
161,4771.0041,6269.2047,1612.4138,36976.9999,90,decode
162,4848.8031,6535.9259,1543.9333,38655.0003,90,decode
163,4738.4454,6121.7822,1601.5333,37698.9999,90,decode
164,4834.9453,6538.2797,1616.9667,39641.0,90,decode
165,4805.1175,6394.3919,1629.8667,39018.0,90,decode
166,4792.3331,6408.404,1582.5667,38681.0,90,decode
167,4806.3257,6414.777,1591.5667,37921.0002,90,decode
168,4812.0196,6361.4434,1588.7667,38959.9998,90,decode
169,4812.1295,6412.2274,1589.8667,38214.0,90,decode
170,4795.6016,6346.657,1646.0667,36573.0001,90,decode
171,4754.6413,6151.7815,1627.4,37715.9998,90,decode
172,4835.1045,6431.1796,1592.9333,36754.0002,90,decode
173,4785.7734,6417.5618,1604.4,39824.9997,90,decode
174,4803.7033,6406.4226,1614.7333,38565.0001,90,decode
175,4761.5639,6347.2986,1650.2667,38434.0001,90,decode
